date	sip	dip	sport	dport	proto
2020-04-21 07:30:21.573796	192.168.1.171	224.0.0.251	5353	5353	UDP
2020-04-21 07:30:21.674633	192.168.1.171	224.0.0.251	5353	5353	UDP
2020-04-21 07:30:28.030328	192.168.1.170	239.255.255.250	40667	1900	UDP
2020-04-21 07:30:28.137840	192.168.1.170	224.0.0.251	5353	5353	UDP
2020-04-21 07:30:28.330615	192.168.1.170	239.255.255.250	40667	1900	UDP
2020-04-21 07:30:28.630872	192.168.1.170	239.255.255.250	40667	1900	UDP
2020-04-21 07:30:29.129195	192.168.1.170	224.0.0.251	5353	5353	UDP
2020-04-21 07:30:30.129348	192.168.1.170	224.0.0.251	5353	5353	UDP
2020-04-21 07:30:31.897235	192.168.1.1	239.255.255.250	59378	1900	UDP
2020-04-21 07:30:38.110321	192.168.1.170	239.255.255.250	42354	1900	UDP
2020-04-21 07:30:38.398805	192.168.1.170	239.255.255.250	42354	1900	UDP
2020-04-21 07:30:38.717593	192.168.1.170	239.255.255.250	42354	1900	UDP
2020-04-21 07:30:48.106037	192.168.1.170	239.255.255.250	42706	1900	UDP
2020-04-21 07:30:48.406627	192.168.1.170	239.255.255.250	42706	1900	UDP
2020-04-21 07:30:48.707256	192.168.1.170	239.255.255.250	42706	1900	UDP
2020-04-21 07:30:50.149771	192.168.1.170	224.0.0.251	5353	5353	UDP
2020-04-21 07:30:50.541257	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.541338	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.560367	192.168.1.151	23.40.62.19	50534	80	TCP
2020-04-21 07:30:50.573328	192.168.1.151	23.40.62.19	50534	80	TCP
2020-04-21 07:30:50.573657	192.168.1.151	23.40.62.19	50534	80	TCP
2020-04-21 07:30:50.585583	192.168.1.151	23.40.62.19	50534	80	TCP
2020-04-21 07:30:50.666271	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.666542	192.168.1.151	23.40.62.19	50536	80	TCP
2020-04-21 07:30:50.667742	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.667788	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.674301	192.168.1.151	23.40.62.19	50536	80	TCP
2020-04-21 07:30:50.674571	192.168.1.151	23.40.62.19	50536	80	TCP
2020-04-21 07:30:50.682068	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.682275	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.687956	192.168.1.151	23.40.62.19	50536	80	TCP
2020-04-21 07:30:50.929900	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.929989	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:50.974513	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.000785	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.003837	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.019092	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.019121	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.024118	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.099466	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.112341	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.112374	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.728172	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.731182	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.742198	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.745257	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.745306	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.745345	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.745383	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:51.745415	192.168.1.151	143.204.142.46	50520	443	TCP
2020-04-21 07:30:53.493943	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:53.494020	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:53.511909	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.545197	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.549302	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.563411	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.563456	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.563485	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.563507	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.573489	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.617697	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:53.909182	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:53.909241	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:53.922517	192.168.1.151	99.84.41.59	44202	80	TCP
2020-04-21 07:30:53.937703	192.168.1.151	99.84.41.59	44202	80	TCP
2020-04-21 07:30:53.937935	192.168.1.151	99.84.41.59	44202	80	TCP
2020-04-21 07:30:53.957524	192.168.1.151	99.84.41.59	44202	80	TCP
2020-04-21 07:30:53.999695	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:54.002712	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:54.010604	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:54.056290	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:54.056350	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:54.056365	192.168.1.151	50.16.145.165	53726	443	TCP
2020-04-21 07:30:54.443830	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:54.443902	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:54.465374	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.476677	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.479910	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.492193	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.492238	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.492276	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.606842	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:54.606916	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:54.626031	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:30:54.635326	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:30:54.635652	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:30:54.646734	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:30:54.649919	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.653007	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.659100	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.659156	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.662195	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.662313	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.942456	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.963625	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.963694	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.963731	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.963771	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.963794	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.963809	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.963830	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.963864	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.982728	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.982810	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.982853	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.985832	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:54.988929	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:55.028853	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:55.277153	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:55.277261	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:55.299998	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.312941	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.316680	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.334364	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.334428	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.334462	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.343353	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.396853	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.420333	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:55.420401	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:55.425438	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.441314	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:55.441434	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:55.492217	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.581553	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.586526	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.640902	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.671546	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:55.677684	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.677740	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.677772	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.686447	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.687220	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:55.687269	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:55.687323	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:30:55.698475	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:30:55.701230	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.706569	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:55.797631	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:55.797665	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.798227	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:55.889964	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:55.890013	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:55.892044	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:55.936560	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:55.945028	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:56.033772	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:56.076849	192.168.1.151	54.149.1.124	53962	443	TCP
2020-04-21 07:30:56.163482	192.168.1.1	224.0.0.1	0	0	IGMP
2020-04-21 07:30:56.482276	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:30:56.493064	192.168.1.151	72.21.91.29	52076	80	TCP
2020-04-21 07:30:56.493571	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.507887	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:56.513195	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513263	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513290	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513320	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513345	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513385	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513412	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513440	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513464	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.513489	192.168.1.151	99.84.122.17	39874	443	TCP
2020-04-21 07:30:56.681487	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:57.084837	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:57.084911	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:57.097110	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.099323	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:57.099438	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:57.106183	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.112294	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.122726	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.124062	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.124260	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.124420	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.124575	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.124784	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.128203	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.128232	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.128246	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.135258	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.135293	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.135311	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.139085	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.139136	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.139154	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.257403	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.260167	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.262855	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.265642	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.268462	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.270534	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.270565	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.270593	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.270629	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.270645	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.270671	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.271207	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.273542	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.273569	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.273585	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.276723	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:57.276781	192.168.1.151	192.168.1.1	50488	53	UDP
2020-04-21 07:30:57.276888	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.279663	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.279698	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.279722	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.279735	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.280076	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.281891	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.281933	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.281971	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.282074	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.283014	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.285069	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.285094	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.285110	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.286767	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.287399	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.289336	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.290207	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.291327	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.291357	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.292143	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.292308	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.294363	192.168.1.151	172.217.8.3	42168	80	TCP
2020-04-21 07:30:57.304019	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.304046	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.304063	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.304070	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.311541	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.311659	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.311676	192.168.1.151	184.26.48.140	35626	443	TCP
2020-04-21 07:30:57.311724	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.311737	192.168.1.151	184.26.48.140	35624	443	TCP
2020-04-21 07:30:57.311951	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.312281	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.312440	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.312629	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.313152	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.313468	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.313620	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.313746	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.314036	192.168.1.151	172.217.8.3	42168	80	TCP
2020-04-21 07:30:57.314096	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.314169	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.314199	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.314218	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.314345	192.168.1.151	172.217.8.3	42168	80	TCP
2020-04-21 07:30:57.323037	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.323087	192.168.1.151	184.26.48.140	35620	443	TCP
2020-04-21 07:30:57.323124	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.323153	192.168.1.151	184.26.48.140	35622	443	TCP
2020-04-21 07:30:57.323173	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.323191	192.168.1.151	184.26.48.140	35618	443	TCP
2020-04-21 07:30:57.323210	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.323229	192.168.1.151	184.26.48.140	35616	443	TCP
2020-04-21 07:30:57.343335	192.168.1.151	172.217.8.3	42168	80	TCP
2020-04-21 07:30:57.347053	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.350072	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.356779	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.357159	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.396844	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.559937	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:57.610318	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.613327	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.616301	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621594	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621638	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621674	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621703	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621716	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621733	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621744	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621759	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621771	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.621787	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.624619	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.624677	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.624702	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.624723	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627133	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627175	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627201	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627253	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627275	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627298	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627320	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627340	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627361	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.627381	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.629320	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.629411	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.629433	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.632118	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.632182	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.632204	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.632224	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.632245	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.643445	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.643497	192.168.1.151	184.26.48.140	35604	443	TCP
2020-04-21 07:30:57.712419	192.168.1.151	52.35.6.89	55462	443	TCP
2020-04-21 07:30:57.731372	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731457	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731478	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731497	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731515	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731533	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731552	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731573	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731596	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731619	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.731642	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.733791	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.733823	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.739983	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.740571	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.740607	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.740633	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.740656	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.743483	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.743534	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.743562	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.743580	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.743596	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.743611	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.743635	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.745678	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.748185	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.748225	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.748243	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.748259	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.748274	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.753489	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756326	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756376	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756391	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756408	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756422	192.168.1.151	172.217.9.202	42670	443	TCP
2020-04-21 07:30:57.756440	192.168.1.151	172.217.9.202	42670	443	TCP
